name,latitude,longitude,country,base_fob_name
Buckmaster,34.4215012,43.4912987,Iraq,Buckmaster
Pb Okinawa,34.436158,41.606147,Iraq,Pb Okinawa
Bp Hassa,34.450882,41.788934,Iraq,Bp Hassa
Da Nang,34.472011,41.480535,Iraq,Da Nang
Cop North,34.49118,41.14622,Iraq,Cop North
Camp Gator,34.52655,43.70763,Iraq,Camp Gator
Packhorse,34.52749,43.687195,Iraq,Packhorse
Remagan,34.52749,43.687195,Iraq,Remagan
Rawah,34.5289001,41.9236984,Iraq,Rawah
Camp Buffalo,34.53482,43.72199,Iraq,Camp Buffalo
Remagen,34.5359993,43.6796989,Iraq,Remagen
Dagger,34.54333,43.70813,Iraq,Dagger
Raider,34.54333,43.70813,Iraq,Raider
Omaha,34.5622,43.658,Iraq,Omaha
Tikrit,34.6799011,43.5481987,Iraq,Tikrit
Tikrit Air Base,34.6799011,43.5481987,Iraq,Tikrit Air Base
Scimitar,34.590894,43.686678,Iraq,Scimitar
Danger,34.591301,43.6946983,Iraq,Danger
Cold Steel,34.598515,43.668879,Iraq,Cold Steel
Jss Mahmood,34.60386,43.66843,Iraq,Jss Mahmood
Camp Cougar,34.62974,43.66032,Iraq,Camp Cougar
Freedom,34.62974,43.66032,Iraq,Freedom
Al Sahra Aaf,34.65,43.533,Iraq,Al Sahra Aaf
Speicher,34.6799011,43.5481987,Iraq,Speicher
Grant,34.78473,44.86173,Iraq,Grant
Tooz,34.883,44.65,Iraq,Tooz
Tuz,34.883,44.65,Iraq,Tuz
Midland,34.89303,43.93283,Iraq,Midland
Baiji,34.9,43.533,Iraq,Baiji
Summerall,34.9157982,43.3717003,Iraq,Summerall
Bernstein,34.925499,44.4870987,Iraq,Bernstein
Jss Siniyah,34.9264,43.413464,Iraq,Jss Siniyah
Bayji,34.934651,43.494982,Iraq,Bayji
Bor,34.99893693,43.48766921,Iraq,Bor
Arlington,34.9999008,43.3919983,Iraq,Arlington
Al Fattah,35.0488,43.5524,Iraq,Al Fattah
Pb Doria,35.138857,44.091094,Iraq,Pb Doria
Halabcha,35.2,45.95,Iraq,Halabcha
Howell,35.261121,43.907664,Iraq,Howell
Bushmaster - Iz,35.29665,44.170219,Iraq,Bushmaster - Iz
Mchenry,35.3017998,43.824501,Iraq,Mchenry
Hawijah,35.326714,43.7783,Iraq,Hawijah
Chem-Chamal,35.333,45.183,Iraq,Chem-Chamal
Al Muallimeen,35.35246,43.78178,Iraq,Al Muallimeen
Nuab Dubat,35.35246,43.78178,Iraq,Nuab Dubat
Tinderbox,35.38649,43.16539,Iraq,Tinderbox
Gaines Mills,35.3953018,44.1304016,Iraq,Gaines Mills
Sharqat,35.436048,43.220736,Iraq,Sharqat
Bayonet,35.4534,44.34885,Iraq,Bayonet
Kirkurk,35.4534,44.34885,Iraq,Kirkurk
Warrior - Iz,35.4534,44.34885,Iraq,Warrior - Iz
Crazyhorse,35.45607,44.37659,Iraq,Crazyhorse
Pb A,35.45607,44.37659,Iraq,Pb A
Patrol Base B,35.4819984,44.3933983,Iraq,Patrol Base B
Barbarian,35.482034,44.393367,Iraq,Barbarian
K-1,35.512796,44.284392,Iraq,K-1
Sulaymaniyah Intl,35.560833,45.314444,Iraq,Sulaymaniyah Intl
Nepsa,35.577276,43.276913,Iraq,Nepsa
Hateen,35.596091,44.164905,Iraq,Hateen
Sulaminiyah Residence,35.601625,45.278685,Iraq,Sulaminiyah Residence
Andrea,35.6032,45.2779,Iraq,Andrea
Kulsu,35.6032,45.2779,Iraq,Kulsu
Phantom,35.6032,45.2779,Iraq,Phantom
North Retrans,35.620218,44.268836,Iraq,North Retrans
Aitha,35.626957,43.227704,Iraq,Aitha
Cottrell,35.626957,43.227704,Iraq,Cottrell
Dibbis,35.6551,44.0656,Iraq,Dibbis
Jaguar,35.69078,42.82639,Iraq,Jaguar
Makhmoor,35.75,43.6,Iraq,Makhmoor
Washash,35.750006,41.937812,Iraq,Washash
Al Tun Kapri,35.75884,44.14173,Iraq,Al Tun Kapri
Suse,35.76291,45.138025,Iraq,Suse
Q-West Base Complex,35.7640991,43.1242981,Iraq,Q-West Base Complex
Endurance,35.76495,43.12499,Iraq,Endurance
JAG North,35.76495,43.12499,Iraq,JAG North
Makhmur,35.779937,43.574115,Iraq,Makhmur
Sahl Sinjare,35.8577,42.1506,Iraq,Sahl Sinjare
Tel Abta,35.9166666,42.7166666,Iraq,Tel Abta
Ash Shura,35.963523,43.200141,Iraq,Ash Shura
Jss Tal Abtah,35.995943,42.594506,Iraq,Jss Tal Abtah
It2,35.998618,42.827914,Iraq,It2
Al-Ba'aj,36.033,41.733,Iraq,Al-Ba'aj
Baaj,36.033,41.733,Iraq,Baaj
Al Aleel,36.068513,43.294929,Iraq,Al Aleel
Retrans South,36.1328011,43.1302986,Iraq,Retrans South
Erbil,36.133,43.583,Iraq,Erbil
Aggies,36.1595,43.2487,Iraq,Aggies
Zaytun,36.1999016,43.9388008,Iraq,Zaytun
Irbil Residence Office,36.22976,43.9963,Iraq,Irbil Residence Office
Ghost,36.2298012,43.9962997,Iraq,Ghost
Erbeel,36.2375,43.963056,Iraq,Erbeel
Erbil Intl,36.2375,43.963056,Iraq,Erbil Intl
Tel Afar,36.267,42.4,Iraq,Tel Afar
Tel Afer,36.267,42.4,Iraq,Tel Afer
Sinjar,36.267,41.817,Iraq,Sinjar
Cos Irbil,36.2673,43.9254,Iraq,Cos Irbil
Fulda,36.2853,42.41235,Iraq,Fulda
Munsan,36.2853,42.41235,Iraq,Munsan
Sykes,36.2853,42.41235,Iraq,Sykes
Tall Afa,36.2853,42.41235,Iraq,Tall Afa
Nimr,36.285475,41.818869,Iraq,Nimr
Spear,36.299939,43.114567,Iraq,Spear
Mosul,36.3,43.15,Iraq,Mosul
Marez,36.3013992,43.1288986,Iraq,Marez
Kaiser,36.304314,43.531271,Iraq,Kaiser
Rock,36.30834,43.201268,Iraq,Rock
Muntheria-Khosravi,34.389221,45.470482,Iraq,Muntheria-Khosravi
Mountain,36.313223,43.202826,Iraq,Mountain
Diamondback,36.3177986,43.1430016,Iraq,Diamondback
Zakho,36.32,41.82,Iraq,Zakho
Stark,36.33594,43.14348,Iraq,Stark
Intisar,36.335961,43.217022,Iraq,Intisar
Rabiy,36.336177,43.095567,Iraq,Rabiy
Fortitude,36.3376999,43.1497002,Iraq,Fortitude
Patriot,36.33792,43.14889,Iraq,Patriot
Widowmaker,36.33792,43.14889,Iraq,Widowmaker
Scorpion North,36.341633,43.070049,Iraq,Scorpion North
Jss Scorpian,36.3491,43.0718,Iraq,Jss Scorpian
Imn,36.353682,43.231258,Iraq,Imn
Power,36.35441,43.2167,Iraq,Power
Castle,36.354947,43.2497,Iraq,Castle
Inman,36.359507,43.060897,Iraq,Inman
Jss Hotel,36.361299,43.113132,Iraq,Jss Hotel
Sallahdeen,36.383,44.2,Iraq,Sallahdeen
Courage,36.3931999,43.1222992,Iraq,Courage
Sinjar Retrans,36.39464,41.85547,Iraq,Sinjar Retrans
Badoush,36.399512,42.961598,Iraq,Badoush
Al Kindi,36.406036,43.137525,Iraq,Al Kindi
Fort,36.40819,42.555467,Iraq,Fort
Al Kisik,36.500914,42.56864,Iraq,Al Kisik
Bashur,36.533,44.333,Iraq,Bashur
Round Top,36.6413994,44.5220985,Iraq,Round Top
Aqrah,36.75,43.89,Iraq,Aqrah
Rabia,36.8,42.1,Iraq,Rabia
Rabiah,36.8,42.1,Iraq,Rabiah
Al Hiedier,36.803064,42.078103,Iraq,Al Hiedier
Duhok,36.8666666,43,Iraq,Duhok
Duhook,36.8666666,43,Iraq,Duhook
Soran,36.8666666,44.6333333,Iraq,Soran
Dahuk CMOC,36.86955,42.98335,Iraq,Dahuk CMOC
Phoenix,36.8695984,42.9833984,Iraq,Phoenix
Dahuk Training Center 1,36.908115,43.125023,Iraq,Dahuk Training Center 1
Zawita Compound,36.908115,43.125023,Iraq,Zawita Compound
Dahuk Training Center 2,37.083192,42.400487,Iraq,Dahuk Training Center 2
Habur Gate,37.138628,42.570117,Iraq,Habur Gate
Sary-Tas,39.73,73.27,Kyrgyzstan,Sary-Tas
Gulca,40.317,73.55,Kyrgyzstan,Gulca
Osh,40.53,72.8,Kyrgyzstan,Osh
Kara-Suu,40.69,72.89,Kyrgyzstan,Kara-Suu
Dzhalal-Abad,40.9166666,72.95,Kyrgyzstan,Dzhalal-Abad
Naryn,41.42,76,Kyrgyzstan,Naryn
Toktogul,41.833,72.867,Kyrgyzstan,Toktogul
Tian-Shan',41.88,78.23,Kyrgyzstan,Tian-Shan'
Catkal River,41.9,71.35,Kyrgyzstan,Catkal River
Susamyr,42.15,73.97,Kyrgyzstan,Susamyr
Darhan,42.317,77.9,Kyrgyzstan,Darhan
Kyzyl-Suu,42.35,78.35,Kyrgyzstan,Kyzyl-Suu
Rybacje,42.46,76.18,Kyrgyzstan,Rybacje
Talas,42.51,72.25,Kyrgyzstan,Talas
Cholpon Ata,42.65,77.1,Kyrgyzstan,Cholpon Ata
Colpon-Ata,42.65,77.1,Kyrgyzstan,Colpon-Ata
Tokmak,42.82,75.27,Kyrgyzstan,Tokmak
Belovodskoe,42.84,74.1,Kyrgyzstan,Belovodskoe
Bishkek,42.84,74.52,Kyrgyzstan,Bishkek
Manas,43.061306,74.477556,Kyrgyzstan,Manas
Wafra,28.556,48.06,Kuwait,Wafra
Arifjan,28.8348007,48.1940994,Kuwait,Arifjan
Camp Arifjan,28.8784,48.1597,Kuwait,Camp Arifjan
Ahmed Al Jaber Ab,28.934917,47.791972,Kuwait,Ahmed Al Jaber Ab
Al Jaber,28.934917,47.791972,Kuwait,Al Jaber
Salmiyah,29.02,48.15,Kuwait,Salmiyah
Shuaybah (Spoe),29.0440998,48.1548996,Kuwait,Shuaybah (Spoe)
Managish,29.0666666,47.5333333,Kuwait,Managish
Salmy,29.1,46.6833333,Kuwait,Salmy
Taa Fox,29.1240005,47.5634995,Kuwait,Taa Fox
Kcia,29.2243996,47.9567986,Kuwait,Kcia
Kuwait International,29.226667,47.98,Kuwait,Kuwait International
Wolverine Apoe,29.2299995,47.9813995,Kuwait,Wolverine Apoe
Jahra,29.27,47.43,Kuwait,Jahra
Rabyah,29.283,47.933,Kuwait,Rabyah
Abraque Mazraa,29.3,47,Kuwait,Abraque Mazraa
Al-Bayda,29.333,48.05,Kuwait,Al-Bayda
Kuwait City,29.333,48.05,Kuwait,Kuwait City
Ali Al Salem,29.346667,47.520556,Kuwait,Ali Al Salem
Shuwaik Port,29.3530998,47.9131012,Kuwait,Shuwaik Port
Camp Doha,29.3654003,47.8068008,Kuwait,Camp Doha
Camp Virginia,29.4403992,47.4664001,Kuwait,Camp Virginia
Taa Coyote,29.5758991,47.6880989,Kuwait,Taa Coyote
Jal Aliyah,29.583,47.483,Kuwait,Jal Aliyah
Camp New Jersey,29.6128998,47.4205017,Kuwait,Camp New Jersey
Camp New York,29.6665993,47.4171982,Kuwait,Camp New York
Buehring,29.697778,47.426389,Kuwait,Buehring
Udairi,29.697778,47.426389,Kuwait,Udairi
Camp Buehring,29.7068996,47.4249992,Kuwait,Camp Buehring
Sabriyah,29.75,47.85,Kuwait,Sabriyah
Mitribah,29.8166666,47.35,Kuwait,Mitribah
Abdaly,30.066,47.683,Kuwait,Abdaly
Al Udeid,25.1166667,51.3166667,Qatar,Al Udeid
Al Uedid,25.118611,51.318611,Qatar,Al Uedid
Doha Intl,25.261111,51.565,Qatar,Doha Intl
FOB Volturno,33.34302,43.8552,Iraq,FOB Volturno
Camp Fallujah,33.315264,43.883169,Iraq,Camp Fallujah
MEK Compound,33.315264,43.883169,Iraq,MEK Compound
Mujahedin-E Khalq Compound,33.315264,43.883169,Iraq,Mujahedin-E Khalq Compound
Fiddlers Green,31.34011,64.20237,Afghanistan,
Garcia,34.41098,70.86817,Afghanistan,
Geronimo,31.40181,64.25923,Afghanistan,
Hadrian,32.62833,65.49139,Afghanistan,
Hanson,31.52287,64.12238,Afghanistan,
Jaghato,33.81976,68.40969,Afghanistan,
Jaker,31.3904,64.31764,Afghanistan,
Kessler,31.71583333,65.70333333,Afghanistan,
Khayor Khot Castle,32.85667,69.18146,Afghanistan,
Morales-Frazier,34.95987,69.577,Afghanistan,
Munoz,32.98466,69.37904,Afghanistan,
Payne,31.43403,64.95773,Afghanistan,
Penich,34.63378,70.89103,Afghanistan,
Pennsylvania,32.2718,65.06498,Afghanistan,
Pul A Sayad,34.99955,69.30855,Afghanistan,
Rankel,30.7136,64.12384,Afghanistan,
Shewan Garrison,32.61558,62.50031,Afghanistan,
Shoja,31.51474,65.57753,Afghanistan,
Sian Choy,31.52076,65.38797,Afghanistan,
Smart,32.10536,66.91514,Afghanistan,
Sultan Kheyl,33.8665,68.64786,Afghanistan,
Walton,31.61543,65.79645,Afghanistan,
Wilson (SW),31.58333,65.43333,Afghanistan,
Zeebrugee,36.82561,65.2104,Afghanistan,
